code,ham/spam,message,
1,ham,You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 06-Aug-17 15:44 Hrs .,
1,ham,You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 05-Aug-17 16:58 Hrs .,
1,ham,You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 01-Aug-17 01:23 Hrs .,
1,ham,"You have exhausted your daily high speed internet quota of 1 GB on your Jio Number 8309108265 as of 27-Jul-17 00:15 Hrs. Now internet speed will be reduced to 128 Kbps in case you do not have any active data plan. Your internet speed will be restored by 2:00 AM tonight. 
 To continue enjoying 4G speed, recharge now. Click https://www.jio.com/browse_plans?id=19",
4,ham,"మీ జియో నంబరు 8309108265 పై తేది 23-Jul-17 18:39 Hrs నాటికి మీకు అoదుబాటు లో ఉన్న1 GB హై స్పీడ్ ఇంటర్నెట్ కోటా ను పూర్తిగా వినియోగిoచారు. మీ జియో నoబరు పై ఇతర ప్యాకు లు లేనట్లయితే మీ ఇoటర్నెట్ స్పీడ్ 128Kbps కు తగ్గిoచబడుతుoది. మీ ఇంటర్నెట్ స్పీడ్ తిరిగి ఈ అర్ధరాత్రి 2:00AM కు పునరుద్దరిoచబడుతుoది. 
 4G స్పీడ్ డేటా ను ఆనoదoతో కొనసాగిoచడానికి, రీఛార్జి చేయoడి. 
 రీఛార్జి చేయుటకుhttps://www.jio.com/browse_plans?id=19 లిoకు ను క్లిక్ చేయoడి.",
4,ham,మీ జియో నంబరు 8309108265 లో ఉన్నరోజువారీ హై స్పీడ్ ఇంటర్నెట్ కోటా ను 50% 1 GB 21-Jul-17 16:02 Hrs వరకు వినియోగించుకున్నారు.,
1,ham,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 8309108265 as of 14-Jul-17 17:17 Hrs . After consumption of 1 GB data, internet speed will be reduced to 128 kbps if you do not have an active data plan. To continue enjoying 4G speed, recharge now. Click https://www.jio.com/browse_plans?id=19",
1,ham,You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 11-Jul-17 13:28 Hrs .,
1,ham,You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 30-Jun-17 15:02 Hrs .,
1,ham,You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 27-Jun-17 00:57 Hrs .,
1,ham,You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8309108265 as of 25-Jun-17 20:39 Hrs .,
1,spam,Saare Jahan Se Accha..Celebrate the spirit of India with JioMusic's Republic Day special Playlist http://jio.com/r/XLfTLtmW,
1,spam,"Celebrate the 69th Republic Day with JioTV! Watch the Republic Day Parade, LIVE from Delhi tomorrow, 9 AM onwards. http://jio.com/r/XGlHKAzl",
1,spam,"Watch Ind Vs SA 3rd Test, starting today. Catch all the action LIVE on JioTV http://jio.com/r/XAraBgmJ",
1,spam,Jio presents India's 1st Prepaid Auto Recharge. Register for JioAutoPay now and get cashback upto Rs.600. Click http://jio.com/r/UeVOS1Xv,
1,spam,"Get 100% cashback (8 vouchers of Rs.50 each in MyJio), plus additional cashback of Rs.101 for 1st recharge and Rs.20 for subsequent recharges through Amazon Pay with Rs399. Recharge Now on http://jio.com/r/LT1AUiDFto Reserve the BEST TARIFFS for another 3 months. T&C apply.",
1,spam,"Get 100% cashback (8 vouchers of Rs.50 each in MyJio), plus additional cashback of Rs.100 for 1st recharge and Rs.30 for subsequent recharges through PhonePe with Rs399. Recharge Now on http://jio.com/r/LRLc93go to Reserve the BEST TARIFFS for another 3 months. T&C apply.",
1,spam,JioFi at 50% off. Celebrate the Festive Season with JioFi - ONLY Rs.999. Rush to nearest Jio Store TODAY or click http://jio.com/r/LalATKlc to buy NOW!,
1,spam,"Win Trip for 2 to America, Hero Scooter, Amazon vouchers & get on the hot seat with Mr Bachchan. Play Jio KBC Play Along. Click http://jio.com/r/K5M1ei1X now.",
1,spam,"Win Trip for 2 to America, Hero Scooter, Amazon vouchers & get on the hot seat with Mr Bachchan. Play Jio KBC Play Along. Click http://jio.com/r/K2VQI8F1 now.",
4,spam,"ఇద్దరకి అమెరికా ప్రయాణం చేసే చాన్స్, హీరో స్కూటర్, లక్షల విలువ చేసేఎమజాన్ వోచర్లు, ఇంకా అమితాబ్ బచ్చన్ గారితో హాట్ సీట్ లో కూర్చోనేఅవకాశాన్ని గెలుచుకోండి. జియో చాట్ తో పాటు జియో కె.బి.సి ని ఆడండి.వెంటనే ఈ లింక్ ను http://jio.com/r/KG10uQN3 క్లిక్ చేయండి. షరతులు&నిబంధనలు వర్తిస్తాయి.",
1,spam,"Get a JioFi at half the price! Enjoy the JioFi Festive Celebration and get your JioFi for Rs. 999/- only. Hurry! 
 Limited period offer from 20th -30th Sept only. Rush to nearest Jio Store TODAY or click http://jio.com/r/KqbZmtRZ to buy NOW!",
1,spam,iPhone 8 comes to the world's largest data network - Jio. Pre-order it now and get a 70% BuyBack. Visit http://jio.com/r/Kra5vcso now,
1,spam,iPhone 8 comes to the world's largest data network - Jio. Pre-order it now and get a 70% BuyBack. Visit http://jio.com/r/KkmoTUQ8 now,
1,spam,"Get a JioFi at half the price! Enjoy the JioFi Festive Celebration and get your JioFi for Rs. 999/- only. Hurry! 
 Limited period offer from 20th -30th Sept only. Rush to nearest Jio Store TODAY or click http://jio.com/r/J7Q263Xv to buy NOW!",
1,spam,Save more with Jio. Reduce your office telecom & data expenses up to 75%. Click http://jio.com/r/HvW2cL7P to know more.,
1,spam,Got a business? Grow more with Jio. Save up to 75% on your current telecom & data expenses. Know More http://jio.com/r/FLumEqOx,
1,spam,Get Rs.75 cash back on a recharge of Rs.300 & above for your Jio number 8309108265 with PhonePe. LIMITED PERIOD OFFER. Click http://jio.com/r/EA1QvqpY to recharge NOW. T&C apply,
1,spam,Get Rs.75 cash back on a recharge of Rs.300 & above for your Jio number 8309108265 with PhonePe. Click http://jio.com/r/Eu0PIYdF to recharge NOW. T&C apply,
1,spam,Get Rs.76 cash back on a recharge of Rs.300 & above for your Jio number 8309108265 with PAYTM. Promo Code: JIOPAYTM. Click http://jio.com/r/EntnmV0c to recharge NOW. T&C apply,
4,ham,"మీ జియో నెంబర్ పై 8309108265 ఉన్న ప్లాన్ 17-08-2017 తో గడువు ముగుస్తుంది. సేవలను నిలిపివేయకుండా ఉండడానికి ప్రతి రోజు 1GB హై స్పీడ్ డేటా మరియు 3 నెలల వరకు అపరిమిత కాలింగ్ ప్రయోజనాలను ఆస్వాదించడానికి,వెంటనే రూ. 399 ప్లాన్ తో రీఛార్జి చెయ్యండి. రీఛార్జి చేయడానికి http://jio.com/r/EdkTcq74 క్లిక్ చేయండి.",
1,spam,Recharge your Jio number with Rs.399 and get Flat Rs.15 cash back & exclusive PAYTM offers worth Rs.2400. Promo Code: PAYTMJIO. Recharge Now http://p-y.tm/z23jPBnRG T&C apply,
1,spam,Recharge & get 100% cashback up to Rs.50 on your first recharge through Amazon Pay for your Jio number 8309108265. LIMITED PERIOD OFFER. Click http://jio.com/r/DRqvZMz2 to recharge NOW. T&C apply,
1,ham,"Your plan for Jio no.8309108265 will expire on 17-08-2017. To avoid STOPPAGE of services, recharge IMMEDIATELY with Rs.399 plan today and enjoy 1GB high speed data/day and unlimited calling benefits for 3 months. Click http://jio.com/r/DNQDedFc to recharge.",
1,spam,Recharge & get 100% cashback up to Rs.50 on your first recharge through Amazon Pay for your Jio number 8309108265. LIMITED PERIOD OFFER. Click http://jio.com/r/DH8J9ZvM to recharge NOW. T&C apply,
1,ham,"Your plan for Jio no.8309108265 will expire on 17-08-2017. To avoid STOPPAGE of services, recharge IMMEDIATELY with Rs.309 plan today and enjoy 1GB high speed data/day and unlimited calling benefits for 2 months. Click http://jio.com/r/DDnLXajW to recharge.",
1,spam,Recharge your Jio number with Rs.399 and get Flat Rs.15 cash back &exclusive PAYTM offers worth Rs.2400. Promo Code: PAYTMJIO. Recharge Now http://m.p-y.tm/ptmjio T&C apply,
4,ham,మీ జియో నంబర్ 8309108265 పై ఉన్న ప్లాన్ గడువు తేదీ 17-08-2017. వెంటనే 399 రూపాయలతో ప్లాన్ తో రీచార్జ్ చేయండి మరియు రోజుకు 1 జి.బి. హైస్పీడ్ ఇంటర్నెట్ డేటా ఇంకా అపరమితమైన కాలింగ్ బెనెఫిట్ లను పొందండి.రీచార్జ్ చేయటానికి http://jio.com/r/DubUZ9jb క్లిక్ చేయండి.,
4,ham,మీ జియో నంబర్ 8309108265 పై ఉన్న ప్లాన్ గడువు తేదీ 17-08-2017. 399రూపాయలతో ప్లాన్ తో రీచార్జ్ చేయండి మరియు రోజుకు 1 జి.బి. హై స్పీడ్ఇంటర్నెట్ డేటా ఇంకా అపరమితమైన కాలింగ్ బెనెఫిట్ లను పొందండి. రీచార్జ్ చేయటానికి http://jio.com/r/DeklLDLZ క్లిక్ చేయండి.,
